listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
19215511,2025-10-01,31,0,0.0,0.0,82.6,,,,1,,10672.0,0.0
19215511,2026-03-01,31,0,0.0,0.0,82.5,,,,,,10659.0,0.0
40168873,2026-05-01,31,0,0.0,0.0,43.9,,,,7,,5672.0,0.0
19215511,2026-08-01,31,0,0.0,0.0,82.5,,,,,,10659.0,0.0
40168873,2026-06-01,30,0,0.0,0.0,43.9,,,,7,,5672.0,0.0
19215511,2025-12-01,31,0,0.0,0.0,82.1,,,,1,,10608.0,0.0
19215511,2026-01-01,31,0,0.0,0.0,82.8,,,,,,10698.0,0.0
19215511,2026-05-01,31,0,0.0,0.0,82.5,,,,,,10659.0,0.0
40168873,2025-09-01,16,14,0.467,596.0,39.7,42.6,21,14,7,5504.0,5129.0,77005.0
40168873,2025-11-01,30,0,0.0,0.0,46.4,,,,7,,5995.0,0.0
40168873,2025-10-01,31,0,0.0,0.0,46.2,,,,7,,5969.0,0.0
20969232,2025-10-01,31,0,0.0,0.0,47.5,,,,1,,6137.0,0.0
17698049,2026-07-01,31,0,0.0,0.0,310.2,,,,,,40079.0,0.0
33026167,2025-12-01,31,0,0.0,0.0,91.3,,,,31,,11796.0,0.0
33026167,2026-04-01,30,0,0.0,0.0,93.3,,,,31,,12055.0,0.0
33026167,2026-06-01,30,0,0.0,0.0,92.1,,,,31,,11900.0,0.0
20969232,2025-09-01,29,1,0.033,63.0,54.1,63.0,29,1,1,8140.0,6990.0,8140.0
33026167,2026-03-01,31,0,0.0,0.0,92.9,,,,31,,12003.0,0.0
20969232,2026-01-01,31,0,0.0,0.0,64.8,,,,1,,8372.0,0.0
17698049,2026-01-01,31,0,0.0,0.0,298.7,,,,2,,38593.0,0.0
17698049,2026-05-01,31,0,0.0,0.0,300.2,,,,2,,38787.0,0.0
17698049,2026-06-01,30,0,0.0,0.0,306.1,,,,2,,39549.0,0.0
17698049,2026-03-01,31,0,0.0,0.0,302.5,,,,2,,39084.0,0.0
20969232,2026-06-01,0,30,1.0,1517.0,50.6,50.6,,,1,6538.0,6538.0,196002.0
20969232,2026-02-01,0,28,1.0,1358.0,48.5,48.5,174,152,1,6266.0,6266.0,175458.0
33026167,2026-01-01,31,0,0.0,0.0,93.6,,,,31,,12093.0,0.0
17698049,2025-09-01,30,0,0.0,0.0,306.0,,,,2,,39536.0,0.0
20969232,2025-12-01,31,0,0.0,0.0,55.8,,,,1,,7210.0,0.0
20969232,2026-07-01,29,2,0.065,124.0,66.7,62.0,,,1,8011.0,8618.0,16021.0
20969232,2025-11-01,30,0,0.0,0.0,54.1,,,,1,,6990.0,0.0
20969232,2026-05-01,0,31,1.0,1484.0,47.9,47.9,,,1,6189.0,6189.0,191738.0
33026167,2026-05-01,31,0,0.0,0.0,92.3,,,,31,,11925.0,0.0
33026167,2025-11-01,30,0,0.0,0.0,88.9,,,,31,,11486.0,0.0
17698049,2025-10-01,31,0,0.0,0.0,301.9,,,,2,,39007.0,0.0
17698049,2026-08-01,31,0,0.0,0.0,310.4,,,,,,40105.0,0.0
33026167,2025-09-01,30,0,0.0,0.0,91.6,,,,31,,11835.0,0.0
33026167,2026-07-01,31,0,0.0,0.0,92.3,,,,31,,11925.0,0.0
20969232,2026-04-01,0,30,1.0,1450.0,48.3,48.3,,,1,6241.0,6241.0,187345.0
33026167,2025-10-01,31,0,0.0,0.0,89.6,,,,31,,11577.0,0.0
20969232,2026-03-01,0,31,1.0,1512.0,48.8,48.8,,,1,6305.0,6305.0,195356.0
17698049,2026-02-01,28,0,0.0,0.0,298.6,,,,2,,38580.0,0.0
33026167,2026-08-01,31,0,0.0,0.0,92.1,,,,31,,11900.0,0.0
17698049,2025-12-01,31,0,0.0,0.0,299.6,,,,2,,38709.0,0.0
33026167,2026-02-01,28,0,0.0,0.0,93.1,,,,31,,12029.0,0.0
17698049,2025-11-01,30,0,0.0,0.0,301.6,,,,2,,38968.0,0.0
17698049,2026-04-01,30,0,0.0,0.0,300.8,,,,2,,38864.0,0.0
20969232,2026-08-01,31,0,0.0,0.0,59.0,,,,1,,7623.0,0.0
38531404,2026-05-01,31,0,0.0,0.0,66.5,,,,4,,8592.0,0.0
38531404,2026-02-01,28,0,0.0,0.0,72.6,,,,4,,9380.0,0.0
38531404,2026-01-01,31,0,0.0,0.0,72.4,,,,4,,9354.0,0.0
38531404,2025-09-01,30,0,0.0,0.0,68.3,,,,4,,8825.0,0.0
38531404,2026-08-01,31,0,0.0,0.0,68.4,,,,4,,8838.0,0.0
38531404,2026-07-01,31,0,0.0,0.0,67.3,,,,4,,8695.0,0.0
38531404,2025-12-01,31,0,0.0,0.0,64.8,,,,4,,8372.0,0.0
38531404,2026-03-01,31,0,0.0,0.0,69.2,,,,4,,8941.0,0.0
38531404,2025-10-01,31,0,0.0,0.0,66.6,,,,4,,8605.0,0.0
38531404,2025-11-01,30,0,0.0,0.0,68.7,,,,4,,8876.0,0.0
38531404,2026-06-01,30,0,0.0,0.0,66.4,,,,4,,8579.0,0.0
38531404,2026-04-01,30,0,0.0,0.0,68.5,,,,4,,8850.0,0.0
1808465,2026-01-01,31,0,0.0,0.0,39.4,,,,1,,5091.0,0.0
41370885,2026-04-01,30,0,0.0,0.0,37.9,,,,2,,4897.0,0.0
41370885,2026-05-01,31,0,0.0,0.0,38.8,,,,2,,5013.0,0.0
41370885,2026-01-01,0,31,1.0,1171.0,37.8,37.8,125,31,2,4884.0,4884.0,151297.0
38548817,2025-09-01,0,30,1.0,1454.0,48.5,48.5,91,238,1,6266.0,6266.0,187862.0
41370885,2026-08-01,31,0,0.0,0.0,39.2,,,,2,,5065.0,0.0
38548817,2026-02-01,0,28,1.0,1359.0,48.5,48.5,,,1,6266.0,6266.0,175588.0
41370885,2025-11-01,30,0,0.0,0.0,37.0,,,,2,,4781.0,0.0
1808465,2026-08-01,31,0,0.0,0.0,40.5,,,,1,,5233.0,0.0
38548817,2025-10-01,0,31,1.0,1489.0,48.0,48.0,,,1,6202.0,6202.0,192384.0
38548817,2025-12-01,0,31,1.0,1487.0,48.0,48.0,,,1,6202.0,6202.0,192126.0
1808465,2025-11-01,30,0,0.0,0.0,37.9,,,,1,,4897.0,0.0
38548817,2026-07-01,31,0,0.0,0.0,52.9,,,,,,6835.0,0.0
41370885,2026-02-01,28,0,0.0,0.0,38.1,,,,2,,4923.0,0.0
38548817,2026-08-01,31,0,0.0,0.0,52.9,,,,,,6835.0,0.0
41370885,2026-07-01,31,0,0.0,0.0,39.2,,,,2,,5065.0,0.0
1808465,2025-10-01,31,0,0.0,0.0,39.0,,,,1,,5039.0,0.0
38548817,2026-01-01,0,31,1.0,1505.0,48.5,48.5,,,1,6266.0,6266.0,194451.0
1808465,2025-09-01,30,0,0.0,0.0,37.7,,,,1,,4871.0,0.0
38548817,2025-11-01,0,30,1.0,1446.0,48.2,48.2,,,1,6228.0,6228.0,186828.0
38548817,2026-04-01,4,26,0.867,1220.0,46.9,46.9,,,1,6060.0,6060.0,157628.0
1808465,2026-02-01,28,0,0.0,0.0,39.7,,,,1,,5129.0,0.0
1808465,2026-06-01,30,0,0.0,0.0,40.7,,,,1,,5259.0,0.0
41370885,2025-10-01,22,9,0.29,427.0,41.4,47.4,,,2,6124.0,5349.0,55170.0
1808465,2026-07-01,31,0,0.0,0.0,40.6,,,,1,,5246.0,0.0
38548817,2026-03-01,0,31,1.0,1462.0,47.2,47.2,,,1,6098.0,6098.0,188896.0
1808465,2026-05-01,31,0,0.0,0.0,40.3,,,,1,,5207.0,0.0
1808465,2026-04-01,30,0,0.0,0.0,39.5,,,,1,,5104.0,0.0
1808465,2025-12-01,31,0,0.0,0.0,37.5,,,,1,,4845.0,0.0
38548817,2026-05-01,31,0,0.0,0.0,49.0,,,,1,,6331.0,0.0
38548817,2026-06-01,30,0,0.0,0.0,54.0,,,,1,,6977.0,0.0
41370885,2025-12-01,31,0,0.0,0.0,36.2,,,,2,,4677.0,0.0
41370885,2025-09-01,9,21,0.7,909.0,42.3,43.3,95,14,2,5595.0,5465.0,117446.0
41370885,2026-03-01,31,0,0.0,0.0,37.7,,,,2,,4871.0,0.0
1808465,2026-03-01,31,0,0.0,0.0,40.1,,,,1,,5181.0,0.0
41370885,2026-06-01,30,0,0.0,0.0,38.3,,,,2,,4948.0,0.0
40570602,2025-11-01,30,0,0.0,0.0,13.2,,,,1,,1705.0,0.0
21016548,2026-02-01,28,0,0.0,0.0,61.7,,,,2,,7972.0,0.0
21016548,2026-04-01,30,0,0.0,0.0,61.8,,,,2,,7985.0,0.0
40570602,2026-04-01,30,0,0.0,0.0,14.0,,,,1,,1809.0,0.0
21016548,2026-06-01,30,0,0.0,0.0,60.6,,,,2,,7830.0,0.0
40570602,2026-05-01,31,0,0.0,0.0,13.8,,,,1,,1783.0,0.0
21016548,2026-08-01,31,0,0.0,0.0,60.5,,,,,,7817.0,0.0
21016548,2026-03-01,31,0,0.0,0.0,60.5,,,,2,,7817.0,0.0
40570602,2026-03-01,31,0,0.0,0.0,13.5,,,,1,,1744.0,0.0
21016548,2025-09-01,30,0,0.0,0.0,58.8,,,,2,,7597.0,0.0
40570602,2025-10-01,31,0,0.0,0.0,13.3,,,,1,,1718.0,0.0
40570602,2025-12-01,31,0,0.0,0.0,13.6,,,,1,,1757.0,0.0
21016548,2026-07-01,31,0,0.0,0.0,60.4,,,,,,7804.0,0.0
40570602,2026-01-01,31,0,0.0,0.0,13.1,,,,1,,1693.0,0.0
21016548,2026-05-01,31,0,0.0,0.0,61.3,,,,2,,7920.0,0.0
40570602,2026-08-01,31,0,0.0,0.0,14.0,,,,1,,1809.0,0.0
21016548,2025-11-01,30,0,0.0,0.0,58.5,,,,2,,7558.0,0.0
21016548,2025-12-01,31,0,0.0,0.0,58.8,,,,2,,7597.0,0.0
21016548,2026-01-01,31,0,0.0,0.0,61.9,,,,2,,7998.0,0.0
40570602,2026-07-01,31,0,0.0,0.0,13.8,,,,1,,1783.0,0.0
21016548,2025-10-01,31,0,0.0,0.0,58.6,,,,2,,7571.0,0.0
40570602,2025-09-01,28,2,0.067,29.0,14.2,14.5,22,1,1,1873.0,1835.0,3747.0
40570602,2026-02-01,28,0,0.0,0.0,13.4,,,,1,,1731.0,0.0
40570602,2026-06-01,30,0,0.0,0.0,13.7,,,,1,,1770.0,0.0
26561876,2025-12-01,30,1,0.032,35.0,34.7,35.0,191,1,3,4522.0,4483.0,4522.0
29910042,2026-03-01,27,4,0.129,325.0,78.9,81.2,281,4,1,10491.0,10194.0,41991.0
16581745,2026-08-01,31,0,0.0,0.0,133.1,,,,2,,17197.0,0.0
16581745,2026-07-01,31,0,0.0,0.0,133.2,,,,2,,17210.0,0.0
16581745,2026-01-01,31,0,0.0,0.0,132.9,,,,2,,17171.0,0.0
26561876,2026-08-01,31,0,0.0,0.0,37.0,,,,,,4781.0,0.0
29910042,2026-07-01,31,0,0.0,0.0,81.3,,,,,,10504.0,0.0
29910042,2026-08-01,31,0,0.0,0.0,81.7,,,,,,10556.0,0.0
16581745,2026-05-01,31,0,0.0,0.0,132.9,,,,2,,17171.0,0.0
29910042,2025-12-01,31,0,0.0,0.0,78.7,,,,1,,10168.0,0.0
29910042,2025-09-01,30,0,0.0,0.0,82.8,,,,1,,10698.0,0.0
29910042,2026-04-01,30,0,0.0,0.0,84.7,,,,1,,10944.0,0.0
29910042,2026-02-01,28,0,0.0,0.0,77.2,,,,1,,9975.0,0.0
26561876,2026-04-01,29,1,0.033,34.0,35.4,34.0,312,1,3,4393.0,4574.0,4393.0
26561876,2025-09-01,29,1,0.033,36.0,36.1,36.0,100,1,3,4651.0,4664.0,4651.0
29910042,2025-10-01,24,7,0.226,586.0,84.4,83.7,105,7,1,10814.0,10905.0,75713.0
26561876,2026-07-01,31,0,0.0,0.0,36.6,,,,,,4729.0,0.0
16581745,2025-09-01,25,5,0.167,651.0,132.9,130.2,88,2,2,16822.0,17171.0,84112.0
16581745,2025-12-01,27,4,0.129,533.0,133.4,133.2,117,4,2,17210.0,17236.0,68866.0
26561876,2026-05-01,29,2,0.065,71.0,35.5,35.5,333,1,3,4587.0,4587.0,9173.0
16581745,2025-11-01,30,0,0.0,0.0,133.6,,,,2,,17262.0,0.0
29910042,2026-05-01,31,0,0.0,0.0,83.5,,,,1,,10789.0,0.0
26561876,2026-03-01,30,1,0.032,35.0,34.9,35.0,281,1,3,4522.0,4509.0,4522.0
29910042,2025-11-01,30,0,0.0,0.0,83.4,,,,1,,10776.0,0.0
29910042,2026-06-01,30,0,0.0,0.0,81.5,,,,1,,10530.0,0.0
16581745,2026-02-01,28,0,0.0,0.0,132.3,,,,2,,17094.0,0.0
26561876,2025-10-01,30,1,0.032,35.0,35.7,35.0,130,1,3,4522.0,4613.0,4522.0
26561876,2026-01-01,30,1,0.032,35.0,35.4,35.0,222,1,3,4522.0,4574.0,4522.0
26561876,2025-11-01,29,1,0.033,35.0,34.8,35.0,161,1,3,4522.0,4496.0,4522.0
16581745,2026-03-01,31,0,0.0,0.0,131.8,,,,2,,17029.0,0.0
16581745,2025-10-01,31,0,0.0,0.0,133.6,,,,2,,17262.0,0.0
26561876,2026-06-01,29,1,0.033,39.0,36.1,39.0,373,1,3,5039.0,4664.0,5039.0
16581745,2026-06-01,30,0,0.0,0.0,133.2,,,,2,,17210.0,0.0
26561876,2026-02-01,27,1,0.036,34.0,34.7,34.0,253,1,3,4393.0,4483.0,4393.0
16581745,2026-04-01,30,0,0.0,0.0,132.6,,,,2,,17132.0,0.0
29910042,2026-01-01,31,0,0.0,0.0,77.6,,,,1,,10026.0,0.0
28622122,2025-12-01,31,0,0.0,0.0,47.4,,,,1,,6124.0,0.0
38276834,2026-02-01,28,0,0.0,0.0,32.9,,,,2,,4251.0,0.0
38276834,2026-03-01,31,0,0.0,0.0,32.9,,,,2,,4251.0,0.0
38276834,2026-01-01,31,0,0.0,0.0,34.0,,,,2,,4393.0,0.0
38276834,2025-11-01,30,0,0.0,0.0,33.1,,,,2,,4277.0,0.0
38276834,2025-09-01,30,0,0.0,0.0,32.3,,,,2,,4173.0,0.0
38276834,2026-04-01,30,0,0.0,0.0,32.7,,,,2,,4225.0,0.0
28622122,2025-10-01,31,0,0.0,0.0,44.9,,,,1,,5801.0,0.0
38276834,2026-07-01,31,0,0.0,0.0,33.1,,,,,,4277.0,0.0
38276834,2026-05-01,31,0,0.0,0.0,33.5,,,,2,,4328.0,0.0
28622122,2026-06-01,30,0,0.0,0.0,48.8,,,,1,,6305.0,0.0
28622122,2025-11-01,30,0,0.0,0.0,50.4,,,,1,,6512.0,0.0
28622122,2026-01-01,31,0,0.0,0.0,49.4,,,,1,,6383.0,0.0
28622122,2026-08-01,31,0,0.0,0.0,50.1,,,,1,,6473.0,0.0
38276834,2026-08-01,31,0,0.0,0.0,33.2,,,,,,4290.0,0.0
28622122,2026-05-01,31,0,0.0,0.0,49.4,,,,1,,6383.0,0.0
38276834,2025-12-01,31,0,0.0,0.0,32.7,,,,2,,4225.0,0.0
28622122,2026-02-01,28,0,0.0,0.0,49.5,,,,1,,6396.0,0.0
28622122,2026-04-01,30,0,0.0,0.0,48.6,,,,1,,6279.0,0.0
28622122,2026-03-01,31,0,0.0,0.0,48.6,,,,1,,6279.0,0.0
38276834,2026-06-01,30,0,0.0,0.0,32.9,,,,2,,4251.0,0.0
28622122,2026-07-01,31,0,0.0,0.0,49.2,,,,1,,6357.0,0.0
28622122,2025-09-01,30,0,0.0,0.0,40.6,,,,1,,5246.0,0.0
38276834,2025-10-01,31,0,0.0,0.0,33.0,,,,2,,4264.0,0.0
33068974,2026-04-01,30,0,0.0,0.0,34.3,,,,1,,4432.0,0.0
37856904,2026-01-01,31,0,0.0,0.0,45.2,,,,3,,5840.0,0.0
33068974,2026-07-01,31,0,0.0,0.0,35.2,,,,1,,4548.0,0.0
37856904,2025-09-01,30,0,0.0,0.0,43.3,,,,3,,5595.0,0.0
37856904,2026-04-01,30,0,0.0,0.0,45.2,,,,,,5840.0,0.0
37856904,2026-05-01,31,0,0.0,0.0,45.0,,,,,,5814.0,0.0
33068974,2026-03-01,31,0,0.0,0.0,33.9,,,,1,,4380.0,0.0
37856904,2026-02-01,28,0,0.0,0.0,45.2,,,,3,,5840.0,0.0
37856904,2025-10-01,31,0,0.0,0.0,43.5,,,,3,,5620.0,0.0
37856904,2026-08-01,31,0,0.0,0.0,44.2,,,,,,5711.0,0.0
33068974,2025-11-01,30,0,0.0,0.0,34.8,,,,1,,4496.0,0.0
37856904,2025-11-01,30,0,0.0,0.0,44.5,,,,3,,5750.0,0.0
33068974,2025-12-01,31,0,0.0,0.0,34.1,,,,1,,4406.0,0.0
37856904,2026-06-01,30,0,0.0,0.0,44.6,,,,,,5762.0,0.0
37856904,2026-03-01,31,0,0.0,0.0,45.0,,,,3,,5814.0,0.0
33068974,2025-10-01,31,0,0.0,0.0,34.4,,,,1,,4445.0,0.0
33068974,2026-01-01,31,0,0.0,0.0,34.6,,,,1,,4470.0,0.0
37856904,2026-07-01,31,0,0.0,0.0,44.2,,,,,,5711.0,0.0
33068974,2026-06-01,30,0,0.0,0.0,34.9,,,,1,,4509.0,0.0
33068974,2026-02-01,28,0,0.0,0.0,33.1,,,,1,,4277.0,0.0
33068974,2025-09-01,13,17,0.567,578.0,33.7,34.0,45,17,1,4393.0,4354.0,74680.0
33068974,2026-08-01,31,0,0.0,0.0,35.5,,,,1,,4587.0,0.0
33068974,2026-05-01,31,0,0.0,0.0,34.8,,,,1,,4496.0,0.0
37856904,2025-12-01,31,0,0.0,0.0,44.6,,,,3,,5762.0,0.0
41005225,2026-02-01,28,0,0.0,0.0,56.5,,,,1,,7300.0,0.0
41005225,2026-07-01,31,0,0.0,0.0,58.4,,,,1,,7545.0,0.0
41005225,2025-11-01,30,0,0.0,0.0,53.3,,,,1,,6887.0,0.0
41005225,2025-10-01,31,0,0.0,0.0,52.4,,,,1,,6770.0,0.0
41005225,2026-06-01,30,0,0.0,0.0,58.0,,,,1,,7494.0,0.0
41005225,2026-01-01,31,0,0.0,0.0,57.3,,,,1,,7403.0,0.0
41005225,2026-05-01,31,0,0.0,0.0,58.5,,,,1,,7558.0,0.0
41005225,2026-08-01,31,0,0.0,0.0,58.7,,,,,,7584.0,0.0
41005225,2026-03-01,31,0,0.0,0.0,56.4,,,,1,,7287.0,0.0
41005225,2025-09-01,30,0,0.0,0.0,52.5,,,,1,,6783.0,0.0
41005225,2025-12-01,31,0,0.0,0.0,54.6,,,,1,,7055.0,0.0
41005225,2026-04-01,30,0,0.0,0.0,56.0,,,,1,,7235.0,0.0
36695083,2026-08-01,31,0,0.0,0.0,54.0,,,,1,,6977.0,0.0
36695083,2026-06-01,30,0,0.0,0.0,52.1,,,,1,,6732.0,0.0
36695083,2025-10-01,31,0,0.0,0.0,61.2,,,,1,,7907.0,0.0
36695083,2025-09-01,30,0,0.0,0.0,53.7,,,,1,,6938.0,0.0
36695083,2026-03-01,31,0,0.0,0.0,54.5,,,,1,,7042.0,0.0
36695083,2025-11-01,30,0,0.0,0.0,57.4,,,,1,,7416.0,0.0
36695083,2026-07-01,31,0,0.0,0.0,52.8,,,,1,,6822.0,0.0
36695083,2025-12-01,31,0,0.0,0.0,54.7,,,,1,,7067.0,0.0
36695083,2026-04-01,30,0,0.0,0.0,55.1,,,,1,,7119.0,0.0
36695083,2026-01-01,31,0,0.0,0.0,54.7,,,,1,,7067.0,0.0
36695083,2026-02-01,28,0,0.0,0.0,54.4,,,,1,,7029.0,0.0
36695083,2026-05-01,31,0,0.0,0.0,54.8,,,,1,,7080.0,0.0
29677400,2025-10-01,31,0,0.0,0.0,66.1,,,,1,,8540.0,0.0
15262263,2026-07-01,31,0,0.0,0.0,24.1,,,,2,,3114.0,0.0
29677400,2026-06-01,30,0,0.0,0.0,62.6,,,,1,,8088.0,0.0
29677400,2026-01-01,31,0,0.0,0.0,63.5,,,,1,,8204.0,0.0
15262263,2025-10-01,31,0,0.0,0.0,23.4,,,,2,,3023.0,0.0
15262263,2026-04-01,30,0,0.0,0.0,23.3,,,,2,,3010.0,0.0
15262263,2026-05-01,31,0,0.0,0.0,23.6,,,,2,,3049.0,0.0
29677400,2026-05-01,31,0,0.0,0.0,62.3,,,,1,,8049.0,0.0
15262263,2026-02-01,28,0,0.0,0.0,24.1,,,,2,,3114.0,0.0
15262263,2026-08-01,31,0,0.0,0.0,24.4,,,,2,,3153.0,0.0
29677400,2025-11-01,30,0,0.0,0.0,60.7,,,,1,,7843.0,0.0
15262263,2025-09-01,0,30,1.0,700.0,23.3,23.3,,,2,3010.0,3010.0,90443.0
29677400,2026-04-01,30,0,0.0,0.0,63.2,,,,1,,8166.0,0.0
29677400,2026-07-01,31,0,0.0,0.0,63.3,,,,1,,8179.0,0.0
15262263,2025-12-01,0,31,1.0,749.0,24.2,24.2,106,31,2,3127.0,3127.0,96773.0
29677400,2025-09-01,30,0,0.0,0.0,63.7,,,,1,,8230.0,0.0
29677400,2026-02-01,28,0,0.0,0.0,62.6,,,,1,,8088.0,0.0
29677400,2026-03-01,31,0,0.0,0.0,63.4,,,,1,,8192.0,0.0
15262263,2026-03-01,31,0,0.0,0.0,23.4,,,,2,,3023.0,0.0
29677400,2025-12-01,31,0,0.0,0.0,58.7,,,,1,,7584.0,0.0
15262263,2025-11-01,30,0,0.0,0.0,24.1,,,,2,,3114.0,0.0
15262263,2026-06-01,30,0,0.0,0.0,23.2,,,,2,,2998.0,0.0
29677400,2026-08-01,31,0,0.0,0.0,63.5,,,,1,,8204.0,0.0
15262263,2026-01-01,31,0,0.0,0.0,24.5,,,,2,,3165.0,0.0
19421984,2026-01-01,0,31,1.0,2039.0,65.8,65.8,161,45,2,8502.0,8502.0,263446.0
19421984,2026-06-01,30,0,0.0,0.0,69.9,,,,2,,9031.0,0.0
19421984,2025-10-01,8,23,0.742,1579.0,69.3,68.7,131,3,1,8876.0,8954.0,204012.0
19421984,2026-04-01,29,1,0.033,69.0,69.8,69.0,,,2,8915.0,9018.0,8915.0
19421984,2026-03-01,0,31,1.0,2128.0,68.6,68.6,220,32,2,8863.0,8863.0,274945.0
41818959,2026-01-01,31,0,0.0,0.0,47.7,,,,2,,6163.0,0.0
41818959,2026-02-01,28,0,0.0,0.0,46.5,,,,2,,6008.0,0.0
41818959,2026-03-01,31,0,0.0,0.0,47.0,,,,2,,6073.0,0.0
19421984,2025-09-01,0,30,1.0,2032.0,67.7,67.7,95,18,1,8747.0,8747.0,262542.0
19421984,2026-08-01,31,0,0.0,0.0,71.2,,,,2,,9199.0,0.0
41147149,2026-02-01,28,0,0.0,0.0,34.9,,,,3,,4509.0,0.0
41818959,2025-12-01,31,0,0.0,0.0,48.4,,,,2,,6253.0,0.0
41147149,2026-06-01,30,0,0.0,0.0,34.1,,,,3,,4406.0,0.0
19421984,2025-11-01,0,30,1.0,2024.0,67.5,67.5,132,12,1,8721.0,8721.0,261508.0
41147149,2025-09-01,27,3,0.1,108.0,34.7,36.0,,,3,4651.0,4483.0,13954.0
41818959,2025-10-01,31,0,0.0,0.0,46.7,,,,2,,6034.0,0.0
41147149,2026-05-01,31,0,0.0,0.0,34.5,,,,3,,4458.0,0.0
41818959,2026-04-01,30,0,0.0,0.0,48.4,,,,2,,6253.0,0.0
41147149,2026-03-01,31,0,0.0,0.0,34.8,,,,3,,4496.0,0.0
19421984,2026-07-01,31,0,0.0,0.0,66.8,,,,2,,8631.0,0.0
19421984,2026-02-01,14,14,0.5,928.0,67.8,66.3,,,2,8566.0,8760.0,119901.0
41147149,2026-08-01,31,0,0.0,0.0,34.9,,,,3,,4509.0,0.0
19421984,2026-05-01,31,0,0.0,0.0,70.4,,,,2,,9096.0,0.0
41147149,2026-01-01,31,0,0.0,0.0,35.5,,,,3,,4587.0,0.0
41818959,2025-11-01,30,0,0.0,0.0,48.9,,,,2,,6318.0,0.0
41147149,2026-07-01,31,0,0.0,0.0,34.8,,,,3,,4496.0,0.0
41147149,2026-04-01,30,0,0.0,0.0,34.7,,,,3,,4483.0,0.0
41818959,2026-08-01,31,0,0.0,0.0,48.4,,,,2,,6253.0,0.0
41818959,2026-05-01,31,0,0.0,0.0,47.2,,,,2,,6098.0,0.0
41147149,2025-12-01,31,0,0.0,0.0,34.9,,,,3,,4509.0,0.0
41147149,2025-11-01,30,0,0.0,0.0,34.7,,,,3,,4483.0,0.0
41147149,2025-10-01,31,0,0.0,0.0,34.4,,,,3,,4445.0,0.0
19421984,2025-12-01,0,31,1.0,2099.0,67.7,67.7,177,10,2,8747.0,8747.0,271198.0
41818959,2026-06-01,30,0,0.0,0.0,47.1,,,,2,,6085.0,0.0
41818959,2025-09-01,30,0,0.0,0.0,43.1,,,,2,,5569.0,0.0
41818959,2026-07-01,31,0,0.0,0.0,48.1,,,,2,,6215.0,0.0
39015348,2026-06-01,30,0,0.0,0.0,29.8,,,,,,3850.0,0.0
32054402,2026-04-01,30,0,0.0,0.0,46.5,,,,1,,6008.0,0.0
34573425,2026-02-01,28,0,0.0,0.0,125.5,,,,1,,16215.0,0.0
32041309,2025-10-01,31,0,0.0,0.0,30.8,,,,2,,3979.0,0.0
25347851,2026-01-01,31,0,0.0,0.0,11.0,,,,2,,1421.0,0.0
25347851,2025-12-01,31,0,0.0,0.0,10.9,,,,2,,1408.0,0.0
32054402,2026-01-01,31,0,0.0,0.0,46.4,,,,1,,5995.0,0.0
40074444,2026-01-01,31,0,0.0,0.0,20.5,,,,1,,2649.0,0.0
30005470,2025-10-01,31,0,0.0,0.0,88.8,,,,2,,11473.0,0.0
32041309,2026-01-01,31,0,0.0,0.0,31.0,,,,2,,4005.0,0.0
32054402,2025-11-01,30,0,0.0,0.0,45.3,,,,1,,5853.0,0.0
39015348,2025-11-01,30,0,0.0,0.0,28.7,,,,1,,3708.0,0.0
34573425,2026-05-01,31,0,0.0,0.0,114.3,,,,1,,14768.0,0.0
39015348,2026-07-01,31,0,0.0,0.0,30.0,,,,,,3876.0,0.0
40074444,2025-12-01,31,0,0.0,0.0,20.9,,,,1,,2700.0,0.0
25347851,2026-05-01,31,0,0.0,0.0,10.7,,,,2,,1382.0,0.0
34573425,2026-04-01,30,0,0.0,0.0,112.5,,,,1,,14535.0,0.0
40573041,2026-03-01,31,0,0.0,0.0,102.5,,,,1,,13243.0,0.0
40573041,2026-08-01,31,0,0.0,0.0,90.9,,,,,,11745.0,0.0
41825730,2026-02-01,28,0,0.0,0.0,57.8,,,,1,,7468.0,0.0
32041309,2025-11-01,30,0,0.0,0.0,31.2,,,,2,,4031.0,0.0
34573425,2026-08-01,31,0,0.0,0.0,127.7,,,,1,,16499.0,0.0
32041309,2026-07-01,31,0,0.0,0.0,30.5,,,,2,,3941.0,0.0
25347851,2026-03-01,31,0,0.0,0.0,10.6,,,,2,,1370.0,0.0
39015348,2025-12-01,31,0,0.0,0.0,28.8,,,,1,,3721.0,0.0
30005470,2026-05-01,31,0,0.0,0.0,87.7,,,,2,,11331.0,0.0
39015348,2026-08-01,31,0,0.0,0.0,29.7,,,,,,3837.0,0.0
40074444,2025-10-01,31,0,0.0,0.0,20.5,,,,1,,2649.0,0.0
32054402,2025-12-01,31,0,0.0,0.0,45.6,,,,1,,5892.0,0.0
34573425,2026-07-01,31,0,0.0,0.0,128.5,,,,1,,16603.0,0.0
25347851,2026-08-01,31,0,0.0,0.0,11.0,,,,2,,1421.0,0.0
41825730,2026-05-01,31,0,0.0,0.0,60.8,,,,1,,7856.0,0.0
34573425,2025-11-01,30,0,0.0,0.0,125.2,,,,1,,16176.0,0.0
40074444,2026-02-01,28,0,0.0,0.0,20.4,,,,1,,2636.0,0.0
